customer_id,name,gender,age,job_title,job_industry_category,past_3_years_bike_related_purchases,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
2912,Tobit,Male,41,N/A,N/A,60,High Net Worth,No,No,4,7916 Clyde Gallagher Place,2075,New South Wales,Australia,11
2913,Padraic Bonnar,Male,62,VP Quality Control,IT,44,Affluent Customer,No,Yes,14,24913 Twin Pines Terrace,3350,Victoria,Australia,5
2914,Jessamine Brazear,Female,35,Health Coach IV,Health,76,Affluent Customer,No,Yes,11,3 Barnett Way,2763,New South Wales,Australia,9
2915,Enrichetta Broadberry,Female,42,Budget/Accounting Analyst IV,Manufacturing,32,Mass Customer,No,No,17,928 Laurel Circle,4868,Queensland,Australia,4
2916,Lauren Adolfson,Male,48,Product Engineer,Manufacturing,23,Affluent Customer,No,Yes,9,2 Blue Bill Park Lane,4220,Queensland,Australia,8
2917,Siegfried Hulmes,Male,41,N/A,Manufacturing,21,Affluent Customer,No,No,18,937 Sloan Center,4118,Queensland,Australia,6
2918,Elli,Female,28,N/A,Financial Services,58,Mass Customer,No,Yes,5,66 Arrowood Court,4551,Queensland,Australia,8
2919,Rustin,Male,53,Safety Technician I,Financial Services,47,High Net Worth,No,Yes,8,11 Glendale Court,4121,Queensland,Australia,9
2920,Casar Ritchley,Unknown,0,Business Systems Development Analyst,IT,0,Mass Customer,No,Yes,0,7066 Sunbrook Terrace,2299,New South Wales,Australia,8
2921,Astrid Mac Giolla Pheadair,Female,41,N/A,Financial Services,15,Mass Customer,No,No,7,210 Prairie Rose Hill,4060,Queensland,Australia,9
2922,Wallache Tatlow,Male,36,Sales Associate,Manufacturing,34,Affluent Customer,No,Yes,10,2 Jackson Way,4210,Queensland,Australia,4
2923,Julie Kennagh,Female,46,Teacher,N/A,46,Affluent Customer,No,Yes,4,3957 American Ash Plaza,2440,New South Wales,Australia,2
2924,Fina McLaughlin,Female,29,Assistant Media Planner,Entertainment,79,Mass Customer,No,Yes,6,90 Nobel Way,3166,Victoria,Australia,10
2925,Henderson Sloey,Male,39,Business Systems Development Analyst,Financial Services,36,Affluent Customer,No,Yes,19,00 Heath Road,2259,New South Wales,Australia,8
2926,Jonie Bickerstasse,Female,54,Research Nurse,Health,27,High Net Worth,No,No,12,970 Randy Crossing,4005,Queensland,Australia,12
2927,Yard Spellman,Male,57,VP Sales,Manufacturing,49,Affluent Customer,No,Yes,14,723 Center Court,3933,Victoria,Australia,11
2928,Cedric Layzell,Male,25,Office Assistant I,N/A,92,Mass Customer,No,No,5,423 Golf Point,2044,New South Wales,Australia,10
2929,Winny Cakes,Male,18,Nurse,Retail,97,Mass Customer,No,No,2,415 Walton Lane,4883,Queensland,Australia,3
2930,Goddard Benthall,Male,20,Assistant Media Planner,Entertainment,46,Mass Customer,No,No,3,51 Bay Junction,2081,New South Wales,Australia,10
2931,Efren Twiddell,Male,38,Executive Secretary,IT,61,Mass Customer,No,Yes,6,16673 Pawling Point,4702,Queensland,Australia,5
2932,Bradly Deboick,Male,32,Account Representative I,IT,4,Mass Customer,No,No,17,2875 Anhalt Court,4570,Queensland,Australia,3
2933,Ralf Presidey,Male,31,Administrative Officer,Retail,61,Affluent Customer,No,Yes,6,7561 Donald Center,3810,Victoria,Australia,5
2934,Candida Hickenbottom,Female,31,Media Manager III,Telecommunications,26,Mass Customer,No,Yes,9,13282 Pond Circle,2471,New South Wales,Australia,2
2935,Jessi Aldwich,Female,39,N/A,Manufacturing,41,Mass Customer,No,No,17,1 Farwell Center,2199,New South Wales,Australia,9
2936,Pavia Gethen,Female,33,Project Manager,Financial Services,23,Mass Customer,No,Yes,11,7 New Castle Terrace,2223,New South Wales,Australia,10
2937,Belia Mitchener,Female,43,Computer Systems Analyst I,Financial Services,47,Mass Customer,No,No,15,572 Spohn Drive,3046,Victoria,Australia,8
2938,Richardo Cocher,Male,17,Assistant Manager,Argiculture,79,Affluent Customer,No,No,2,53 Hintze Circle,4005,Queensland,Australia,7
2939,Austina Dugan,Female,31,GIS Technical Architect,N/A,38,Mass Customer,No,Yes,17,72 Buell Pass,2200,New South Wales,Australia,9
2940,Wilek Adolf,Male,47,Business Systems Development Analyst,N/A,83,Affluent Customer,No,Yes,14,5748 Walton Court,4114,Queensland,Australia,3
2941,Emylee Pavlov,Female,54,N/A,Retail,38,Mass Customer,No,No,10,692 Anniversary Junction,4207,Queensland,Australia,1
2942,Garner Arnolds,Male,47,Software Engineer III,N/A,10,High Net Worth,No,No,10,5060 Donald Park,2539,New South Wales,Australia,5
2943,Caesar,Male,39,VP Sales,N/A,65,High Net Worth,No,No,17,7 Debs Park,4157,Queensland,Australia,3
2944,Kimball Scutter,Male,40,Environmental Specialist,Manufacturing,45,Affluent Customer,No,No,7,797 Orin Terrace,2119,New South Wales,Australia,10
2945,Arlan,Male,45,Safety Technician IV,N/A,79,Mass Customer,No,No,18,978 Dennis Way,2233,New South Wales,Australia,9
2946,Paige Bax,Male,27,N/A,Property,14,Mass Customer,No,Yes,7,4 Glendale Crossing,3148,Victoria,Australia,10
2947,Standford Sauter,Male,40,N/A,Manufacturing,75,Mass Customer,No,No,11,64107 Little Fleur Trail,4211,Queensland,Australia,3
2948,Yank Scarlett,Male,20,Internal Auditor,Manufacturing,23,Mass Customer,No,Yes,2,68473 Leroy Avenue,4105,Queensland,Australia,9
2949,Alexa Simanek,Female,40,N/A,Telecommunications,68,Mass Customer,No,No,17,321 Muir Crossing,3175,Victoria,Australia,5
2950,Kristos Anthony,Male,63,Software Engineer I,Financial Services,19,Mass Customer,No,Yes,10,984 Hoepker Court,3064,Victoria,Australia,6
2951,Duffy Godbehere,Male,40,Community Outreach Specialist,Financial Services,13,High Net Worth,No,No,12,24 Green Parkway,3437,Victoria,Australia,8
2952,Cristy McQuirter,Female,42,Senior Developer,Manufacturing,28,High Net Worth,No,Yes,16,10 Kensington Avenue,2117,New South Wales,Australia,10
2953,Hector Carwithan,Male,45,Recruiting Manager,Health,45,High Net Worth,No,Yes,8,75848 Ohio Lane,3037,Victoria,Australia,7
2954,Albertine Fibbitts,Female,43,Pharmacist,Health,23,Mass Customer,No,No,16,3 New Castle Terrace,3032,Victoria,Australia,8
2955,Stuart Dutnell,Male,27,Community Outreach Specialist,Financial Services,74,High Net Worth,No,No,13,7 Blue Bill Park Lane,2765,New South Wales,Australia,9
2956,Thedric Bolding,Male,58,Quality Control Specialist,Telecommunications,17,Mass Customer,No,Yes,19,8007 Dawn Terrace,2166,New South Wales,Australia,9
2957,Hurlee Helleckas,Male,48,Social Worker,Health,66,Affluent Customer,No,No,11,02555 Sloan Way,2259,New South Wales,Australia,8
2958,Regan Botly,Male,42,Health Coach II,Manufacturing,10,Affluent Customer,No,Yes,14,337 Brentwood Pass,2529,New South Wales,Australia,8
2959,Max Gonthier,Female,64,Registered Nurse,Health,1,Mass Customer,No,Yes,11,4052 Katie Court,4300,Queensland,Australia,5
2960,Hollie MacEllen,Female,41,Design Engineer,Property,6,Mass Customer,No,Yes,16,3 Comanche Court,2537,New South Wales,Australia,4
2961,Merv Barradell,Male,42,Assistant Manager,Health,56,Mass Customer,No,Yes,12,8 Roxbury Way,3031,Victoria,Australia,8
2962,Shari MacCallester,Female,46,Information Systems Manager,Property,26,Mass Customer,No,No,15,860 Banding Terrace,2029,New South Wales,Australia,11
2963,Christin Fricke,Unknown,0,Safety Technician II,IT,17,Affluent Customer,No,Yes,0,5 Knutson Crossing,2114,New South Wales,Australia,10
2964,Geneva McCrystal,Female,44,Product Engineer,Telecommunications,36,Mass Customer,No,Yes,14,9217 Bashford Parkway,2023,New South Wales,Australia,10
2965,Lynna Greenrod,Female,45,N/A,N/A,24,High Net Worth,No,No,8,197 Goodland Crossing,2320,New South Wales,Australia,5
2966,Fredi Aldhous,Female,48,Dental Hygienist,Health,81,Mass Customer,No,Yes,5,373 Hayes Terrace,2010,New South Wales,Australia,9
2967,Dud Coom,Male,38,Social Worker,Health,60,Affluent Customer,No,Yes,20,3673 Jenna Center,4301,Queensland,Australia,3
2968,Lek Viel,Male,40,Human Resources Assistant III,Retail,38,High Net Worth,No,No,16,8 Glendale Terrace,4014,Queensland,Australia,8
2969,Pascale Cuxson,Male,43,Database Administrator IV,N/A,12,Mass Customer,No,Yes,6,22239 Waubesa Way,2763,New South Wales,Australia,9
2970,Cassi Noades,Female,25,Software Consultant,Financial Services,64,Mass Customer,No,No,5,6604 Hansons Court,2760,New South Wales,Australia,8
2971,Esther Caught,Female,49,Marketing Assistant,Manufacturing,5,High Net Worth,No,Yes,8,6 Weeping Birch Pass,2064,New South Wales,Australia,12
2972,Deena Burnsides,Female,61,N/A,N/A,11,High Net Worth,No,No,17,2126 Debra Point,2127,New South Wales,Australia,9
2973,Torr Mintram,Male,45,Senior Developer,Health,34,High Net Worth,No,No,5,726 Erie Center,3106,Victoria,Australia,11
2974,Hyacinthia Settle,Female,42,Engineer IV,Financial Services,1,High Net Worth,No,No,15,98 Tomscot Center,3442,Victoria,Australia,7
2975,Deva Carnow,Female,36,Senior Cost Accountant,Financial Services,67,Mass Customer,No,No,14,26223 Warrior Terrace,2204,New South Wales,Australia,9
2976,Lindsay Beausang,Male,53,Tax Accountant,Health,16,Mass Customer,No,Yes,8,85 Kim Way,3140,Victoria,Australia,9
2977,Ottilie Filkov,Female,40,Community Outreach Specialist,N/A,28,Affluent Customer,No,No,18,0338 Oakridge Crossing,3030,Victoria,Australia,4
2978,Erasmus Winckworth,Male,43,Programmer IV,Manufacturing,96,Affluent Customer,No,No,10,3 Hudson Circle,2250,New South Wales,Australia,9
2979,Louella Mandifield,Female,41,Tax Accountant,Retail,39,Mass Customer,No,No,18,8594 Warner Park,3053,Victoria,Australia,6
2980,Di Plaid,Female,38,Chemical Engineer,Manufacturing,27,Mass Customer,No,No,4,6136 Farragut Plaza,3181,Victoria,Australia,6
2981,Benny Jadczak,Male,37,Sales Representative,Retail,26,High Net Worth,No,Yes,21,9 7th Pass,2760,New South Wales,Australia,9
2982,Celisse McCloughen,Female,35,Senior Cost Accountant,Financial Services,30,Mass Customer,No,Yes,11,1 Graceland Trail,3195,Victoria,Australia,9
2983,Hilario Magrane,Male,32,Human Resources Manager,Retail,2,Mass Customer,No,Yes,17,64 Northview Pass,3163,Victoria,Australia,9
2984,Frances Mishaw,Female,58,Payment Adjustment Coordinator,Manufacturing,48,Mass Customer,No,Yes,13,0 Hayes Hill,2106,New South Wales,Australia,11
2985,Kerby Nesfield,Male,31,Sales Representative,Retail,69,Affluent Customer,No,Yes,14,3 Mariners Cove Terrace,2216,New South Wales,Australia,10
2986,Ettore Bere,Male,37,N/A,Financial Services,60,Mass Customer,No,No,13,130 Thompson Plaza,2199,New South Wales,Australia,9
2987,Riane Schultes,Female,33,Media Manager II,N/A,51,High Net Worth,No,Yes,4,23812 Tony Lane,2036,New South Wales,Australia,8
2988,Darrelle Michie,Female,19,Administrative Officer,N/A,20,Mass Customer,No,Yes,1,3206 Debs Point,3071,Victoria,Australia,10
2989,Mort,Male,17,Dental Hygienist,Health,37,High Net Worth,No,Yes,2,60 Fulton Trail,2234,New South Wales,Australia,10
2990,Brice Martinuzzi,Male,39,GIS Technical Architect,Argiculture,65,High Net Worth,No,No,8,3 Lukken Road,2066,New South Wales,Australia,12
2991,Fred Catanheira,Female,53,Desktop Support Technician,Financial Services,48,Mass Customer,No,No,11,424 Almo Junction,2830,New South Wales,Australia,4
2992,Crystal Assur,Female,43,Clinical Specialist,Health,26,Mass Customer,No,Yes,10,9610 Gateway Trail,3429,Victoria,Australia,5
2993,Blinnie Hazelden,Female,22,Graphic Designer,Financial Services,85,Affluent Customer,No,No,4,00 Cordelia Trail,2138,New South Wales,Australia,9
2994,Karlen Iacovacci,Female,41,Accountant II,Manufacturing,26,Mass Customer,No,Yes,18,5 Shelley Pass,2763,New South Wales,Australia,8
2995,Garvin Cunradi,Male,20,N/A,Health,60,Mass Customer,No,Yes,2,24 Old Shore Crossing,2250,New South Wales,Australia,7
2996,Jerrylee Shinfield,Female,50,Cost Accountant,Financial Services,67,Mass Customer,No,No,14,93 Lawn Road,4212,Queensland,Australia,7
2997,Jo-ann Carlile,Female,44,Computer Systems Analyst II,Health,57,Affluent Customer,No,No,10,09 Texas Plaza,4285,Queensland,Australia,3
2998,Quintana Housley,Female,17,Nurse Practicioner,Manufacturing,34,High Net Worth,No,Yes,2,99 Lawn Court,4556,Queensland,Australia,7
2999,Rinaldo Diggin,Unknown,0,Business Systems Development Analyst,IT,28,Affluent Customer,No,Yes,0,4 Loftsgordon Avenue,3023,Victoria,Australia,8
3000,Tann McCard,Male,43,Compensation Analyst,Financial Services,28,Affluent Customer,No,No,22,0 Lakewood Street,2144,New South Wales,Australia,10
3001,Gal Waleran,Male,40,Engineer IV,Argiculture,48,Mass Customer,No,No,20,2 Hagan Hill,2155,New South Wales,Australia,10
3002,Tracey Verdun,Male,61,Paralegal,Financial Services,62,Mass Customer,No,Yes,16,673 Comanche Parkway,2470,New South Wales,Australia,2
3003,Brita Tupie,Female,54,Web Developer I,Retail,72,Mass Customer,No,Yes,4,78 Algoma Circle,2166,New South Wales,Australia,8
3004,Waylon Hammant,Male,62,Research Assistant II,Health,82,Mass Customer,No,Yes,16,9 Swallow Avenue,3179,Victoria,Australia,9
3005,Rafaellle Tantrum,Male,49,Human Resources Manager,Property,36,Affluent Customer,No,Yes,8,90 Loftsgordon Plaza,2216,New South Wales,Australia,10
3006,Ariel Dillingston,Female,29,N/A,N/A,72,Mass Customer,No,Yes,21,921 Reinke Road,2529,New South Wales,Australia,7
3007,Tudor Pepper,Male,44,Environmental Tech,Manufacturing,38,Mass Customer,No,No,16,5913 Ramsey Road,2478,New South Wales,Australia,10
3008,Etta Criag,Female,35,N/A,Health,40,High Net Worth,No,Yes,17,91 Jay Drive,2560,New South Wales,Australia,7
3009,Hephzibah Cliffe,Female,40,N/A,Health,11,High Net Worth,No,Yes,14,72 Dennis Road,3805,Victoria,Australia,7
3010,Tobye Cock,Female,47,N/A,N/A,16,Affluent Customer,No,No,5,90 Darwin Crossing,2767,New South Wales,Australia,8
3011,Robena Barks,Female,23,Staff Scientist,Financial Services,84,High Net Worth,No,No,3,54 Nevada Plaza,2096,New South Wales,Australia,12
3012,Devland Probart,Unknown,0,Technical Writer,IT,81,Mass Customer,No,Yes,0,8003 Pepper Wood Way,3250,Victoria,Australia,2
3013,Lorain Eddisforth,Female,49,Office Assistant III,Property,94,High Net Worth,No,No,6,399 Butterfield Crossing,4115,Queensland,Australia,7
3014,Terrijo Merlin,Female,16,Software Engineer II,N/A,59,High Net Worth,No,No,1,26378 Esch Junction,2065,New South Wales,Australia,10
3015,Queenie Flips,Female,17,Assistant Manager,Retail,25,Affluent Customer,No,No,1,2942 Swallow Trail,4214,Queensland,Australia,9
3016,Forster Bumford,Male,32,Analog Circuit Design manager,Financial Services,25,High Net Worth,No,No,11,7 Anzinger Drive,2745,New South Wales,Australia,10
3017,Jason De Lorenzo,Male,62,Operator,Financial Services,88,Affluent Customer,No,No,7,885 Larry Park,3140,Victoria,Australia,9
3018,Ainsley Nissle,Female,46,Recruiter,N/A,16,High Net Worth,No,Yes,15,95 Sutteridge Crossing,2567,New South Wales,Australia,9
3019,Alonso Ceyssen,Male,31,Community Outreach Specialist,Manufacturing,98,Affluent Customer,No,Yes,14,13 Alpine Lane,2228,New South Wales,Australia,9
3020,Witty McArthur,Male,52,Chemical Engineer,Manufacturing,13,High Net Worth,No,Yes,10,2 Scott Pass,4870,Queensland,Australia,1
3021,Parker Lukacs,Male,34,N/A,N/A,4,Mass Customer,No,No,9,7 Debra Point,3175,Victoria,Australia,4
3022,Gert Kurtis,Female,29,N/A,N/A,21,High Net Worth,No,No,8,27 Schlimgen Way,4116,Queensland,Australia,8
3023,Rikki Bernet,Female,23,Accountant I,IT,37,High Net Worth,No,Yes,7,238 New Castle Alley,2166,New South Wales,Australia,9
3024,Franz Craddy,Male,59,N/A,Health,86,Mass Customer,No,No,12,010 Stuart Way,3056,Victoria,Australia,6
3025,Osgood Stolting,Male,40,Compensation Analyst,Financial Services,27,Mass Customer,No,Yes,9,7609 Jackson Terrace,2155,New South Wales,Australia,11
3026,Minda Pendrid,Female,29,Account Representative III,Property,11,Mass Customer,No,Yes,5,520 Parkside Lane,2164,New South Wales,Australia,9
3027,Augy Rudall,Male,40,Research Nurse,Health,83,Mass Customer,No,Yes,5,7046 Fairview Place,4510,Queensland,Australia,3
3028,Leandra Schubert,Female,61,General Manager,Manufacturing,67,High Net Worth,No,No,20,7 Scoville Trail,4304,Queensland,Australia,2
3029,Timmie Gori,Male,39,Business Systems Development Analyst,Manufacturing,85,Mass Customer,No,No,13,31435 Eagle Crest Drive,2230,New South Wales,Australia,10
3030,Flor Agnew,Female,19,Technical Writer,Manufacturing,68,Affluent Customer,No,No,3,4 Crescent Oaks Alley,2541,New South Wales,Australia,5
3031,Diego Bertelmot,Male,21,Staff Scientist,Health,95,Mass Customer,No,Yes,5,50 7th Circle,4305,Queensland,Australia,1
3032,Renado Wonfor,Male,25,Analog Circuit Design manager,Health,53,Affluent Customer,No,Yes,5,7 Lerdahl Court,4207,Queensland,Australia,6
3033,Danielle Kener,Female,38,Administrative Officer,Financial Services,60,High Net Worth,No,No,12,677 Eagan Trail,3183,Victoria,Australia,7
3034,Mara Tofanini,Female,61,Web Designer IV,Manufacturing,54,Mass Customer,No,Yes,18,638 Browning Terrace,3079,Victoria,Australia,6
3035,Sigfrid Caldecot,Male,37,Associate Professor,Health,98,High Net Worth,No,No,13,731 Haas Trail,2125,New South Wales,Australia,11
3036,Windy Orehead,Female,40,Business Systems Development Analyst,Property,24,Affluent Customer,No,Yes,11,2 Grim Court,2168,New South Wales,Australia,8
3037,Leanora Isles,Female,46,Legal Assistant,Financial Services,30,High Net Worth,No,Yes,18,01654 Milwaukee Plaza,2000,New South Wales,Australia,11
3038,Hermione,Female,59,Senior Developer,N/A,45,High Net Worth,No,No,13,42 Arizona Pass,4510,Queensland,Australia,5
3039,Coralie Guitonneau,Female,49,N/A,Financial Services,52,Affluent Customer,No,No,18,94611 Cascade Parkway,2763,New South Wales,Australia,8
3040,Kameko Kinrade,Female,51,General Manager,Retail,87,Mass Customer,No,No,5,1 Melrose Lane,2010,New South Wales,Australia,9
3041,Sherrie Kingaby,Female,43,Physical Therapy Assistant,Retail,20,Mass Customer,No,Yes,11,88537 Erie Court,4211,Queensland,Australia,7
3042,Barris Trayton,Male,46,Engineer II,Property,76,High Net Worth,No,Yes,15,5649 Crest Line Place,4455,Queensland,Australia,2
3043,Kelcey Argontt,Female,36,Legal Assistant,N/A,21,Mass Customer,No,Yes,18,05 2nd Point,2217,New South Wales,Australia,8
3044,Russell Brittoner,Male,27,Occupational Therapist,Health,59,Affluent Customer,No,Yes,19,4 Jenifer Hill,3147,Victoria,Australia,12
3045,Renato Mungham,Male,21,Cost Accountant,Financial Services,52,Affluent Customer,No,Yes,2,5999 Waxwing Lane,4511,Queensland,Australia,1
3046,Shela Ridgers,Female,53,Programmer Analyst III,Manufacturing,53,Affluent Customer,No,No,18,5444 Corry Pass,2761,New South Wales,Australia,8
3047,Eddy Cossans,Male,56,Speech Pathologist,Retail,20,Mass Customer,No,Yes,19,85 Northland Circle,2077,New South Wales,Australia,10
3048,Kenon Messruther,Male,48,Legal Assistant,Manufacturing,38,Mass Customer,No,No,16,80302 Stang Parkway,3677,Victoria,Australia,1
3049,Tristam O'Fallone,Male,50,N/A,Property,72,High Net Worth,No,Yes,12,529 Monterey Street,3338,Victoria,Australia,3
3050,Dinnie Worsom,Female,20,N/A,N/A,90,High Net Worth,No,No,5,6 Westend Center,2546,New South Wales,Australia,6
3051,Edi Lugton,Female,44,N/A,Manufacturing,81,Affluent Customer,No,Yes,7,9357 Dennis Park,2010,New South Wales,Australia,11
3052,Lisetta,Female,41,Teacher,N/A,72,Mass Customer,No,No,18,75 Hansons Alley,2260,New South Wales,Australia,9
3053,Susie,Female,33,Account Coordinator,Retail,67,High Net Worth,No,No,17,274 Ludington Trail,2428,New South Wales,Australia,5
3054,Marieann Wickey,Female,52,Operator,Manufacturing,94,Affluent Customer,No,No,16,6 Service Parkway,4275,Queensland,Australia,3
3055,Viki Drache,Female,18,General Manager,N/A,96,Mass Customer,No,Yes,2,99142 Eastwood Way,4870,Queensland,Australia,6
3056,Catlin Storm,Female,49,Health Coach II,Entertainment,43,Mass Customer,No,No,18,0264 Birchwood Plaza,3802,Victoria,Australia,8
3057,Mel Shoebottom,Female,41,Executive Secretary,N/A,96,Mass Customer,No,No,9,40 Bowman Crossing,2031,New South Wales,Australia,10
3058,Hamnet Kibblewhite,Male,31,Human Resources Manager,Manufacturing,67,Mass Customer,No,Yes,16,6354 Briar Crest Road,2022,New South Wales,Australia,12
3059,Hercules Klewi,Male,59,Accountant IV,N/A,83,Mass Customer,No,No,17,83 Sunfield Hill,3216,Victoria,Australia,7
3060,Milton Gorini,Male,35,VP Accounting,Financial Services,28,Mass Customer,No,Yes,6,44 Northridge Plaza,2166,New South Wales,Australia,8
3061,Evie Bendtsen,Female,26,Office Assistant IV,Manufacturing,51,Affluent Customer,No,Yes,3,11 Farragut Junction,2530,New South Wales,Australia,8
3062,Lesley Ruskin,Male,55,Civil Engineer,Manufacturing,78,Mass Customer,No,No,13,6 Westport Road,4350,Queensland,Australia,2
3063,Andrea Wildber,Male,18,VP Sales,Financial Services,74,Affluent Customer,No,No,2,922 Mccormick Circle,4509,Queensland,Australia,6
3064,Zach Billison,Male,22,Product Engineer,Financial Services,96,Affluent Customer,No,Yes,4,9317 Mendota Parkway,3064,Victoria,Australia,8
3065,Winna Brusle,Female,40,Recruiter,Financial Services,88,High Net Worth,No,Yes,13,8303 Mallard Center,2234,New South Wales,Australia,11
3066,Renell Bellocht,Female,22,Paralegal,Financial Services,29,Affluent Customer,No,Yes,2,4 Gateway Court,3107,Victoria,Australia,10
3067,Veronique Wash,Female,26,Chief Design Engineer,Manufacturing,8,Mass Customer,No,Yes,9,2178 Washington Hill,3806,Victoria,Australia,6
3068,Gill Branney,Female,27,Automation Specialist I,Manufacturing,88,Affluent Customer,No,No,1,0330 Vahlen Trail,3072,Victoria,Australia,7
3069,Phylis Traves,Female,29,Senior Cost Accountant,Financial Services,59,Affluent Customer,No,No,12,4351 Maywood Hill,3551,Victoria,Australia,4
3070,Malissia Minthorpe,Female,19,Account Executive,Health,74,Affluent Customer,No,Yes,1,537 Amoth Center,2220,New South Wales,Australia,9
3071,Shirlee Murdoch,Female,28,Assistant Media Planner,Entertainment,59,Mass Customer,No,Yes,12,23384 Kings Drive,2261,New South Wales,Australia,9
3072,Roma Prettjohn,Male,38,Chemical Engineer,Manufacturing,87,Mass Customer,No,Yes,10,6269 Oak Valley Avenue,2323,New South Wales,Australia,5
3073,Hernando Farnham,Male,50,Nurse,Telecommunications,16,Affluent Customer,No,No,17,74910 Burning Wood Junction,3132,Victoria,Australia,10
3074,Tracie Grishaev,Male,48,VP Quality Control,Health,31,Mass Customer,No,Yes,12,6278 Old Shore Parkway,2250,New South Wales,Australia,9
3075,Corty Debell,Male,58,N/A,Entertainment,36,Mass Customer,No,Yes,16,08180 Golf Park,3068,Victoria,Australia,8
3076,Merna Eyers,Female,26,Professor,Health,9,Mass Customer,No,Yes,4,1944 Charing Cross Junction,2126,New South Wales,Australia,10
3077,Emelen Gillopp,Male,17,Information Systems Manager,Manufacturing,19,Affluent Customer,No,No,2,25578 Mayfield Drive,2099,New South Wales,Australia,10
3078,Mariel Blacksell,Female,35,Safety Technician III,Retail,54,Mass Customer,No,No,7,9 Rieder Avenue,2798,New South Wales,Australia,6
3079,Yorker McKevany,Male,58,Legal Assistant,Retail,34,Mass Customer,No,Yes,20,45201 Atwood Place,2176,New South Wales,Australia,9
3080,Christoforo Santus,Male,59,Graphic Designer,Financial Services,87,High Net Worth,No,No,10,0680 Veith Court,3939,Victoria,Australia,8
3081,Dodi Volker,Female,46,Mechanical Systems Engineer,N/A,61,High Net Worth,No,Yes,9,53 Dunning Lane,3024,Victoria,Australia,6
3082,Emlyn Maile,Male,20,N/A,Manufacturing,68,Mass Customer,No,Yes,2,837 Elmside Center,2761,New South Wales,Australia,8
3083,Cirillo Duprey,Male,46,N/A,N/A,44,Mass Customer,No,Yes,12,57863 Pond Avenue,2773,New South Wales,Australia,9
3084,Birgit Dowers,Female,58,Staff Scientist,Financial Services,57,Affluent Customer,No,Yes,16,41205 Straubel Place,4305,Queensland,Australia,4
3085,Kaleb Eslemont,Male,39,Accountant IV,N/A,91,Affluent Customer,No,No,5,52 Steensland Place,3910,Victoria,Australia,8
3086,Pieter Gadesby,Unknown,0,Biostatistician I,IT,18,High Net Worth,No,No,0,00183 Arapahoe Pass,4116,Queensland,Australia,7
3087,Gerry Scatcher,Male,31,Social Worker,Health,64,Mass Customer,No,No,9,233 Toban Alley,2567,New South Wales,Australia,8
3088,Hilarius Trenbey,Male,43,N/A,Retail,92,Affluent Customer,No,Yes,17,5 Lotheville Parkway,2760,New South Wales,Australia,8
3089,Wood Nathan,Male,17,Web Developer III,Manufacturing,27,Affluent Customer,No,Yes,2,7 Westridge Terrace,4504,Queensland,Australia,7
3090,Zared Pinchback,Male,53,Operator,Manufacturing,81,Mass Customer,No,No,8,98978 Nevada Circle,3020,Victoria,Australia,8
3091,Guenevere Treffry,Female,22,Payment Adjustment Coordinator,Manufacturing,88,Affluent Customer,No,Yes,3,9503 Aberg Drive,3021,Victoria,Australia,7
3092,Hallie Blackden,Female,45,Statistician IV,N/A,8,Affluent Customer,No,No,9,4 Bayside Place,4508,Queensland,Australia,4
3093,Harwilll Crimes,Male,25,Mechanical Systems Engineer,Property,31,High Net Worth,No,Yes,6,06 Lighthouse Bay Pass,3042,Victoria,Australia,9
3094,Izak Andreutti,Male,28,Biostatistician II,N/A,51,Mass Customer,No,Yes,17,67241 Heath Way,2151,New South Wales,Australia,8
3095,Joachim,Male,19,Staff Accountant IV,Retail,14,High Net Worth,No,Yes,2,65620 Michigan Way,3141,Victoria,Australia,10
3096,Lulu Cabane,Female,44,Associate Professor,Financial Services,32,Mass Customer,No,No,10,3075 Victoria Drive,2290,New South Wales,Australia,7
3097,Alessandro Casley,Male,39,Actuary,Financial Services,2,Affluent Customer,No,Yes,19,0 Stephen Lane,2170,New South Wales,Australia,5
3098,Tiff Ovett,Female,37,Dental Hygienist,Health,77,Mass Customer,No,No,12,148 Marcy Pass,4301,Queensland,Australia,4
3099,Shelli Benitti,Female,21,N/A,Retail,73,Mass Customer,No,Yes,3,5406 Mockingbird Center,4870,Queensland,Australia,7
3100,Peggy Wrankling,Female,63,Recruiter,N/A,19,Mass Customer,No,No,7,07 Loeprich Junction,2101,New South Wales,Australia,11
3101,Paxton Lermit,Male,30,Geological Engineer,Manufacturing,68,High Net Worth,No,No,12,6 Kings Avenue,2135,New South Wales,Australia,12
3102,Paquito Maitland,Male,27,Assistant Manager,Property,37,Affluent Customer,No,No,2,9 John Wall Parkway,2323,New South Wales,Australia,6
3103,Shaylah Hatchell,Female,64,Safety Technician II,Retail,5,Mass Customer,No,No,20,32304 Larry Road,4014,Queensland,Australia,7
3104,Diahann Blundan,Female,23,Business Systems Development Analyst,Property,19,Mass Customer,No,Yes,2,9 Dryden Crossing,4118,Queensland,Australia,3
3105,Bryn Rycraft,Male,52,Teacher,Health,88,Mass Customer,No,No,12,146 Dakota Pass,4017,Queensland,Australia,7
3106,Yetty Conneely,Female,28,N/A,Financial Services,13,Mass Customer,No,Yes,21,11171 Rigney Court,2770,New South Wales,Australia,6
3107,Dell Tremathick,Female,57,Legal Assistant,N/A,98,High Net Worth,No,No,9,2 Vidon Center,4818,Queensland,Australia,3
